time,high,low,open,volumefrom,volumeto,close
1504450800,617.34,590,584.17,30111.55,17954721.72,596.27
1504454400,608.09,597.72,596.27,17104.05,10269717.68,600.43
1504458000,625.01,604.57,600.43,22652.74,14137504.95,624.1
1504461600,622.38,608.81,624.1,14773.44,9000909.15,609.26
1504465200,616.14,596.98,609.26,16354.49,9815473.36,600.17
1504468800,606.34,594.98,600.17,10786.86,6496396.41,602.25
1504472400,612.96,599.58,602.25,10507.23,6314499.06,600.97
1504476000,597.77,594.56,600.97,14458.73,8636356.1,597.31
1504479600,610.75,598.76,597.31,6000.3,3664686.87,610.75
1504483200,605.99,599.15,610.75,9823,5925739.21,603.25
1504486800,601.81,592.71,603.25,5775.36,3438892.83,595.44
1504490400,607.73,596.8,595.44,6599.24,4004554.59,606.82
1504494000,609.17,594.11,606.82,7926.82,4709395.98,594.11
1504497600,599.99,592.26,594.11,6459.25,3854930.83,596.81
1504501200,600.15,594.7,596.81,4620.26,2768664.75,599.24
1504504800,598.48,592.14,599.24,5181.84,3068362.6,592.14
1504508400,581.07,570.51,592.14,8368.99,4796680.82,573.15
1504512000,567.99,548.82,573.15,27981.27,15490873.88,553.62
1504515600,567.05,555.68,553.62,9802.31,5506951.09,561.8
1504519200,566.89,562.48,561.8,7675.71,4334331.08,564.68
1504522800,552.06,545.61,564.68,9785.9,5364552.17,548.19
1504526400,549.83,530.84,548.19,8227.38,4381653.46,532.57
1504530000,539.98,524.2,525.78,5581.37,2963409.99,537.25
1504533600,538.39,520.13,537.25,4823.89,2555157.74,520.87
1504537200,524.64,505.85,520.87,7467.52,3822135.53,515.67
1504540800,517.01,502.06,515.67,6575.89,3349877.78,507.95
1504544400,509.62,496.84,507.42,3531.64,1776619.39,499.42
1504548000,528.84,498.6,499.42,6763.37,3500363.05,527.96
1504551600,536.97,525.41,527.96,2267.03,1203898.97,528.4
1504555200,529.93,514.77,528.4,1357.02,707875.13,527.91
1504558800,539.18,522.03,527.91,1600.18,851728.65,537.43
1504562400,537.99,532.81,541.54,3646.73,1947747.17,534.11
1504566000,533.86,525.32,534.11,5634.45,2959906.71,525.32
1504569600,520.33,506.26,519.3,2150.33,1099653.07,510.56
1504573200,510.63,477.34,510.56,5997.35,2935117.45,477.34
1504576800,490.72,472.51,477.34,4258.32,2043627.08,490.72
1504580400,500.81,493.05,499.78,3685.17,1825995.56,495.5
1504584000,501.16,495.4,495.5,5668.17,2812653.65,496.22
1504587600,489.42,473.71,489.35,1666.38,801136.27,474.14
